Threshold,Precision,Recall,F2
0.06802209,0.11439842209072978,0.6987951807228916,0.34564958283641145
0.06807169,0.11462450592885376,0.6987951807228916,0.3460620525056676
0.068411075,0.11485148514851486,0.6987951807228916,0.3464755077655312
0.068459496,0.11507936507936507,0.6987951807228916,0.34688995215281077
0.068504915,0.11530815109343936,0.6987951807228916,0.34730538922125753
0.068604484,0.11553784860557768,0.6987951807228916,0.34772182254166684
0.06907815,0.1157684630738523,0.6987951807228916,0.34813925570198123
0.06925638,0.116,0.6987951807228916,0.3485576923073926
0.06934523,0.11623246492985972,0.6987951807228916,0.34897713598044616
0.069471784,0.11646586345381527,0.6987951807228916,0.34939759036114576
0.06955431,0.11670020120724346,0.6987951807228916,0.3498190591070582
0.069634415,0.11693548387096774,0.6987951807228916,0.3502415458934195
0.06963821,0.11717171717171718,0.6987951807228916,0.35066505441324247
0.06981329,0.11740890688259109,0.6987951807228916,0.35108958837742343
0.07003767,0.11764705882352941,0.6987951807228916,0.35151515151485097
0.07009308,0.11788617886178862,0.6987951807228916,0.35194174757251484
0.070195764,0.11812627291242363,0.6987951807228916,0.35236938031561654
0.07026014,0.11836734693877551,0.6987951807228916,0.35279805352767957
0.07038955,0.11860940695296524,0.6987951807228916,0.35322777101066116
0.070786975,0.11885245901639344,0.6987951807228916,0.3536585365850646
0.07081313,0.11909650924024641,0.6987951807228916,0.35409035409005285
0.07094652,0.11934156378600823,0.6987951807228916,0.35452322738356157
0.07103253,0.11958762886597939,0.6987951807228916,0.3549571603424157
0.071155235,0.11983471074380166,0.6987951807228916,0.3553921568624434
0.071437925,0.12008281573498965,0.6987951807228916,0.3558282208585939
0.071515396,0.12033195020746888,0.6987951807228916,0.35626535626505434
0.07162685,0.12058212058212059,0.6987951807228916,0.3567035670353683
0.07169056,0.12083333333333333,0.6987951807228916,0.35714285714255495
0.07184629,0.12108559498956159,0.6987951807228916,0.35758323057922925
0.071942486,0.12133891213389121,0.6987951807228916,0.35802469135772236
0.07197322,0.12159329140461216,0.6987951807228916,0.35846724351020426
0.07233184,0.12184873949579832,0.6987951807228916,0.3589108910888063
0.07285956,0.12210526315789473,0.6987951807228916,0.3593556381657444
0.07315237,0.12236286919831224,0.6987951807228916,0.3598014888334441
0.07333293,0.1226215644820296,0.6987951807228916,0.36024844720466603
0.07339929,0.1228813559322034,0.6987951807228916,0.3606965174126323
0.07344648,0.12314225053078556,0.6987951807228916,0.36114570361115383
0.07358535,0.12340425531914893,0.6987951807228916,0.3615960099747591
0.07378089,0.12366737739872068,0.6987951807228916,0.36204744069882266
0.073980674,0.12393162393162394,0.6987951807228916,0.3624999999996965
0.07421384,0.12419700214132762,0.6987951807228916,0.36295369211484035
0.07439072,0.1223175965665236,0.6867469879518072,0.35714285714255345
0.074413955,0.12258064516129032,0.6867469879518072,0.3575909661226573
